route_id,vehicle_id,swap,swap_cost_pln,overrun_cost_pln,total_cost_pln
1717,144,False,0.0,0.0,0.0
1739,149,False,0.0,0.0,0.0
1740,156,False,0.0,0.0,0.0
1722,155,False,0.0,0.0,0.0
1742,168,False,0.0,0.0,0.0
1764,145,False,0.0,0.0,0.0
1765,146,False,0.0,0.0,0.0
1766,158,False,0.0,0.0,0.0
1767,142,False,0.0,0.0,0.0
1768,154,False,0.0,0.0,0.0
1769,157,False,0.0,0.0,0.0
1770,161,False,0.0,0.0,0.0
1771,151,False,0.0,0.0,0.0
1772,152,False,0.0,0.0,0.0
1773,169,False,0.0,0.0,0.0
1774,159,False,0.0,0.0,0.0
1775,173,False,0.0,0.0,0.0
1776,164,False,0.0,0.0,0.0
1777,163,False,0.0,0.0,0.0
1778,166,False,0.0,0.0,0.0
1741,175,False,0.0,0.0,0.0
1780,174,False,0.0,0.0,0.0
1763,165,False,0.0,0.0,0.0
1762,160,False,0.0,0.0,0.0
1779,162,False,0.0,0.0,0.0
1760,167,False,0.0,0.0,0.0
1761,176,False,0.0,0.0,0.0
1743,178,False,0.0,0.0,0.0
1744,21,True,2113.08,0.0,1359.238
1745,50,True,2113.08,0.0,1406.9319999999998
1747,179,False,0.0,0.0,0.0
1748,170,False,0.0,0.0,0.0
1749,171,False,0.0,0.0,0.0
1750,172,False,0.0,0.0,0.0
1751,180,False,0.0,0.0,0.0
1746,177,False,0.0,0.0,0.0
1753,94,True,1623.815,0.0,1513.562
1754,34,True,1566.0079999999998,0.0,1400.133
1755,27,True,1566.0079999999998,0.0,1431.555
1756,92,True,1975.9950000000001,0.0,1263.84
1757,53,True,1969.4759999999999,0.0,1455.712
1758,153,True,1566.0079999999998,0.0,1566.0079999999998
1759,73,True,1797.344,0.0,1573.723
1752,56,True,1929.6909999999998,0.0,1455.712
1880,15,False,0.0,0.0,0.0
1890,72,True,1393.191,0.0,1387.521
1881,7,False,0.0,0.0,0.0
1882,19,False,0.0,0.0,0.0
1883,1,False,0.0,0.0,0.0
1887,24,True,1444.394,0.0,1444.394
1885,57,True,2163.319,0.0,1558.7569999999998
1886,2,True,1474.146,0.0,1474.146
1888,138,True,1668.834,0.0,1241.92
1889,11,False,0.0,0.0,0.0
1879,3,False,0.0,0.0,0.0
1884,18,False,0.0,0.0,0.0
1878,32,False,0.0,0.0,0.0
1874,43,False,0.0,0.0,0.0
1876,4,False,0.0,0.0,0.0
1877,5,False,0.0,0.0,0.0
1865,6,False,0.0,0.0,0.0
1866,17,False,0.0,0.0,0.0
1868,8,False,0.0,0.0,0.0
1869,20,False,0.0,0.0,0.0
1867,44,False,0.0,0.0,0.0
1871,26,False,0.0,0.0,0.0
1872,21,False,0.0,0.0,0.0
1873,31,False,0.0,0.0,0.0
1875,25,False,0.0,0.0,0.0
1870,9,False,0.0,0.0,0.0
1909,1,False,0.0,0.0,0.0
1906,15,False,0.0,0.0,0.0
1907,7,False,0.0,0.0,0.0
1908,19,False,0.0,0.0,0.0
1910,11,False,0.0,0.0,0.0
1905,3,False,0.0,0.0,0.0
1912,16,True,2124.187,0.0,1437.151
1913,90,True,1781.9589999999998,0.0,1481.779
1914,69,True,1682.271,0.0,1275.016
1915,30,True,2051.993,0.0,1268.364
1911,58,True,2118.5020000000004,0.0,1287.238
1904,32,False,0.0,0.0,0.0
1892,17,False,0.0,0.0,0.0
1902,4,False,0.0,0.0,0.0
1903,5,False,0.0,0.0,0.0
1891,6,False,0.0,0.0,0.0
1894,8,False,0.0,0.0,0.0
1895,18,False,0.0,0.0,0.0
1896,9,False,0.0,0.0,0.0
1893,43,False,0.0,0.0,0.0
1898,21,False,0.0,0.0,0.0
1899,20,False,0.0,0.0,0.0
1900,44,False,0.0,0.0,0.0
1901,25,False,0.0,0.0,0.0
1897,26,False,0.0,0.0,0.0
2031,3,False,0.0,0.0,0.0
2025,4,False,0.0,0.0,0.0
2026,1,False,0.0,0.0,0.0
2027,15,False,0.0,0.0,0.0
2028,17,False,0.0,0.0,0.0
2029,11,False,0.0,0.0,0.0
2030,7,False,0.0,0.0,0.0
2032,19,False,0.0,0.0,0.0
2038,5,False,0.0,0.0,0.0
2034,21,False,0.0,0.0,0.0
2035,32,False,0.0,0.0,0.0
2036,6,False,0.0,0.0,0.0
2037,43,False,0.0,0.0,0.0
2024,25,False,0.0,0.0,0.0
2039,44,False,0.0,0.0,0.0
2040,28,False,0.0,0.0,0.0
2041,18,False,0.0,0.0,0.0
2033,29,False,0.0,0.0,0.0
2023,8,False,0.0,0.0,0.0
2018,20,False,0.0,0.0,0.0
2021,49,False,0.0,0.0,0.0
2003,36,False,0.0,0.0,0.0
2004,52,False,0.0,0.0,0.0
2005,26,False,0.0,0.0,0.0
2006,9,False,0.0,0.0,0.0
2007,41,False,0.0,0.0,0.0
2008,60,False,0.0,0.0,0.0
2009,31,False,0.0,0.0,0.0
2010,64,False,0.0,0.0,0.0
2022,33,False,0.0,0.0,0.0
2011,35,False,0.0,0.0,0.0
2013,37,False,0.0,0.0,0.0
2014,46,False,0.0,0.0,0.0
2015,48,False,0.0,0.0,0.0
2016,10,False,0.0,0.0,0.0
2017,12,False,0.0,0.0,0.0
2042,39,False,0.0,0.0,0.0
2019,50,False,0.0,0.0,0.0
2020,51,False,0.0,0.0,0.0
2012,45,False,0.0,0.0,0.0
2043,65,False,0.0,0.0,0.0
2049,47,False,0.0,0.0,0.0
2045,71,False,0.0,0.0,0.0
2069,72,True,1645.0569999999998,0.0,1587.573
2070,30,True,2001.266,0.0,1268.364
2071,53,True,1518.069,0.0,1518.069
2072,57,True,1593.312,0.0,1293.265
2073,23,True,1840.439,0.0,1619.049
2074,82,True,1642.27,0.0,1408.4599999999998
2075,107,True,1830.75,0.0,1347.087
2076,75,True,1498.134,0.0,1336.199
2068,14,True,1775.8540000000003,0.0,1308.173
2077,27,True,1595.936,0.0,1495.36
2079,89,True,1930.062,0.0,1434.995
2080,61,True,2213.89,0.0,1660.818
2081,110,True,1745.759,0.0,1370.1309999999999
2082,54,True,2054.849,0.0,1498.7930000000001
2083,74,True,1277.144,0.0,1277.144
2084,34,True,1973.441,0.0,1489.766
2085,69,True,1674.327,0.0,1275.016
2002,91,False,0.0,0.0,0.0
2078,42,True,1624.7289999999998,0.0,1400.987
2044,56,False,0.0,0.0,0.0
2067,92,True,1281.77,0.0,1281.77
2065,84,False,0.0,0.0,0.0
2046,104,False,0.0,0.0,0.0
2047,55,False,0.0,0.0,0.0
2048,59,False,0.0,0.0,0.0
2050,70,False,0.0,0.0,0.0
2051,66,False,0.0,0.0,0.0
2052,96,False,0.0,0.0,0.0
2053,98,False,0.0,0.0,0.0
2054,77,False,0.0,0.0,0.0
2066,62,True,2027.8559999999998,0.0,1381.181
2055,67,False,0.0,0.0,0.0
2057,68,False,0.0,0.0,0.0
2058,105,False,0.0,0.0,0.0
2059,78,False,0.0,0.0,0.0
2060,106,False,0.0,0.0,0.0
2061,99,False,0.0,0.0,0.0
2062,73,False,0.0,0.0,0.0
2063,76,False,0.0,0.0,0.0
2064,115,False,0.0,0.0,0.0
2056,81,False,0.0,0.0,0.0
2001,101,False,0.0,0.0,0.0
1985,119,False,0.0,0.0,0.0
1999,88,False,0.0,0.0,0.0
1938,121,False,0.0,0.0,0.0
1939,124,False,0.0,0.0,0.0
1940,125,False,0.0,0.0,0.0
1941,103,False,0.0,0.0,0.0
1942,79,False,0.0,0.0,0.0
1943,108,False,0.0,0.0,0.0
1944,111,False,0.0,0.0,0.0
1945,127,False,0.0,0.0,0.0
1946,93,False,0.0,0.0,0.0
1947,114,False,0.0,0.0,0.0
1948,130,False,0.0,0.0,0.0
1949,80,False,0.0,0.0,0.0
1950,116,False,0.0,0.0,0.0
1951,95,False,0.0,0.0,0.0
1952,109,False,0.0,0.0,0.0
1953,117,False,0.0,0.0,0.0
1954,113,False,0.0,0.0,0.0
1937,120,False,0.0,0.0,0.0
1936,86,False,0.0,0.0,0.0
1935,122,False,0.0,0.0,0.0
1934,136,False,0.0,0.0,0.0
1916,123,False,0.0,0.0,0.0
1917,94,False,0.0,0.0,0.0
1918,102,False,0.0,0.0,0.0
1919,112,False,0.0,0.0,0.0
1920,118,False,0.0,0.0,0.0
1921,131,False,0.0,0.0,0.0
1922,128,False,0.0,0.0,0.0
1923,135,False,0.0,0.0,0.0
1956,142,False,0.0,0.0,0.0
1924,129,False,0.0,0.0,0.0
1926,133,False,0.0,0.0,0.0
1927,137,False,0.0,0.0,0.0
1928,139,False,0.0,0.0,0.0
1929,148,False,0.0,0.0,0.0
1930,140,False,0.0,0.0,0.0
1931,154,False,0.0,0.0,0.0
1932,132,False,0.0,0.0,0.0
1933,150,False,0.0,0.0,0.0
1925,134,False,0.0,0.0,0.0
1957,155,False,0.0,0.0,0.0
1955,143,False,0.0,0.0,0.0
1959,141,False,0.0,0.0,0.0
1958,157,False,0.0,0.0,0.0
1982,161,False,0.0,0.0,0.0
1983,163,False,0.0,0.0,0.0
1984,166,False,0.0,0.0,0.0
2000,175,False,0.0,0.0,0.0
1986,144,False,0.0,0.0,0.0
1987,145,False,0.0,0.0,0.0
1988,168,False,0.0,0.0,0.0
1980,146,False,0.0,0.0,0.0
1989,151,False,0.0,0.0,0.0
1991,149,False,0.0,0.0,0.0
1992,178,False,0.0,0.0,0.0
1993,180,False,0.0,0.0,0.0
1994,152,False,0.0,0.0,0.0
1995,169,False,0.0,0.0,0.0
1996,153,False,0.0,0.0,0.0
1997,173,False,0.0,0.0,0.0
1998,38,True,1881.921,0.0,1350.385
1990,174,False,0.0,0.0,0.0
1979,159,False,0.0,0.0,0.0
1981,156,False,0.0,0.0,0.0
1977,160,False,0.0,0.0,0.0
1960,162,False,0.0,0.0,0.0
1961,158,False,0.0,0.0,0.0
1962,176,False,0.0,0.0,0.0
1963,164,False,0.0,0.0,0.0
1964,165,False,0.0,0.0,0.0
1978,167,False,0.0,0.0,0.0
1966,24,True,1881.921,0.0,1444.394
1967,179,False,0.0,0.0,0.0
1965,170,False,0.0,0.0,0.0
1969,171,False,0.0,0.0,0.0
1970,172,False,0.0,0.0,0.0
1971,87,True,1881.921,0.0,1447.118
1972,83,True,1924.054,0.0,1369.3899999999999
1973,177,False,0.0,0.0,0.0
1974,100,True,1797.344,0.0,1651.53
1975,16,True,1797.344,0.0,1688.7910000000002
1976,2,True,1929.6909999999998,0.0,1474.146
1968,58,True,1623.815,0.0,1406.9319999999998
2086,90,True,1995.12,0.0,1650.896
2087,85,True,1669.5169999999998,0.0,1669.5169999999998
2088,59,True,1807.0989999999997,0.0,1534.9969999999998
2089,126,True,1313.622,0.0,1313.622
2090,42,True,1892.955,0.0,1732.126
2093,15,False,0.0,0.0,0.0
2094,40,True,1603.0600000000002,0.0,1422.659
2091,55,True,1731.454,0.0,1508.0620000000001
2092,32,True,1645.0569999999998,0.0,1645.0569999999998
2100,147,True,1649.255,0.0,1386.138
2099,21,True,1935.124,0.0,1546.773
2098,79,True,2149.6369999999997,0.0,1611.5300000000002
2101,149,True,1508.0620000000001,0.0,1508.0620000000001
2096,171,True,1541.455,0.0,1541.455
2095,62,True,1669.366,0.0,1578.0990000000002
2097,13,False,0.0,0.0,0.0
2102,18,True,1603.0600000000002,0.0,1603.0600000000002
2218,3,False,0.0,0.0,0.0
2213,1,False,0.0,0.0,0.0
2212,4,False,0.0,0.0,0.0
2214,15,False,0.0,0.0,0.0
2215,17,False,0.0,0.0,0.0
2216,2,False,0.0,0.0,0.0
2217,7,False,0.0,0.0,0.0
2219,19,False,0.0,0.0,0.0
2224,24,False,0.0,0.0,0.0
2221,25,False,0.0,0.0,0.0
2222,38,False,0.0,0.0,0.0
2223,5,False,0.0,0.0,0.0
2211,28,False,0.0,0.0,0.0
2225,6,False,0.0,0.0,0.0
2226,43,False,0.0,0.0,0.0
2227,29,False,0.0,0.0,0.0
2228,11,False,0.0,0.0,0.0
2220,36,False,0.0,0.0,0.0
2210,8,False,0.0,0.0,0.0
2206,41,False,0.0,0.0,0.0
2208,44,False,0.0,0.0,0.0
2190,46,False,0.0,0.0,0.0
2191,49,False,0.0,0.0,0.0
2192,20,False,0.0,0.0,0.0
2193,9,False,0.0,0.0,0.0
2194,48,False,0.0,0.0,0.0
2195,52,False,0.0,0.0,0.0
2196,26,False,0.0,0.0,0.0
2197,60,False,0.0,0.0,0.0
2209,31,False,0.0,0.0,0.0
2198,33,False,0.0,0.0,0.0
2200,35,False,0.0,0.0,0.0
2201,50,False,0.0,0.0,0.0
2202,51,False,0.0,0.0,0.0
2203,10,False,0.0,0.0,0.0
2204,12,False,0.0,0.0,0.0
2205,37,False,0.0,0.0,0.0
2229,39,False,0.0,0.0,0.0
2207,58,False,0.0,0.0,0.0
2199,45,False,0.0,0.0,0.0
2230,64,False,0.0,0.0,0.0
2235,70,False,0.0,0.0,0.0
2232,65,False,0.0,0.0,0.0
2257,54,True,2149.325,0.0,1403.922
2258,21,True,2202.624,0.0,1366.9740000000002
2259,59,True,2226.2290000000003,0.0,1310.853
2260,77,False,0.0,0.0,0.0
2261,18,True,1533.976,0.0,1422.659
2262,85,False,0.0,0.0,0.0
2263,23,True,1667.616,0.0,1372.494
2264,27,True,1766.623,0.0,1334.6119999999999
2265,55,True,1557.681,0.0,1489.2199999999998
2266,79,True,1976.7019999999998,0.0,1442.4470000000001
2267,90,False,0.0,0.0,0.0
2268,30,False,0.0,0.0,0.0
2269,16,True,1906.7720000000002,0.0,1544.884
2270,78,True,2171.189,0.0,1231.023
2271,147,True,1647.965,0.0,1325.093
2272,74,True,1602.856,0.0,1362.1229999999998
2189,71,False,0.0,0.0,0.0
2256,66,True,2064.801,0.0,1635.192
2255,87,True,1447.118,0.0,1447.118
2254,63,True,1533.262,0.0,1410.593
2253,138,True,1811.998,0.0,1500.923
2233,91,False,0.0,0.0,0.0
2234,67,False,0.0,0.0,0.0
2236,47,False,0.0,0.0,0.0
2237,80,False,0.0,0.0,0.0
2238,68,False,0.0,0.0,0.0
2239,56,False,0.0,0.0,0.0
2240,83,False,0.0,0.0,0.0
2241,86,False,0.0,0.0,0.0
2231,84,False,0.0,0.0,0.0
2242,73,False,0.0,0.0,0.0
2245,104,False,0.0,0.0,0.0
2246,94,False,0.0,0.0,0.0
2247,105,False,0.0,0.0,0.0
2248,96,False,0.0,0.0,0.0
2249,76,False,0.0,0.0,0.0
2250,81,False,0.0,0.0,0.0
2251,106,False,0.0,0.0,0.0
2252,98,False,0.0,0.0,0.0
2243,88,False,0.0,0.0,0.0
2188,99,False,0.0,0.0,0.0
2244,93,False,0.0,0.0,0.0
2186,95,False,0.0,0.0,0.0
2125,115,False,0.0,0.0,0.0
2126,119,False,0.0,0.0,0.0
2127,121,False,0.0,0.0,0.0
2128,101,False,0.0,0.0,0.0
2129,102,False,0.0,0.0,0.0
2130,103,False,0.0,0.0,0.0
2131,108,False,0.0,0.0,0.0
2132,124,False,0.0,0.0,0.0
2133,100,False,0.0,0.0,0.0
2134,111,False,0.0,0.0,0.0
2135,125,False,0.0,0.0,0.0
2136,112,False,0.0,0.0,0.0
2137,114,False,0.0,0.0,0.0
2138,109,False,0.0,0.0,0.0
2139,113,False,0.0,0.0,0.0
2140,116,False,0.0,0.0,0.0
2141,122,False,0.0,0.0,0.0
2124,117,False,0.0,0.0,0.0
2123,118,False,0.0,0.0,0.0
2122,129,False,0.0,0.0,0.0
2121,127,False,0.0,0.0,0.0
2103,120,False,0.0,0.0,0.0
2104,128,False,0.0,0.0,0.0
2105,132,False,0.0,0.0,0.0
2106,134,False,0.0,0.0,0.0
2107,141,False,0.0,0.0,0.0
2108,123,False,0.0,0.0,0.0
2109,144,False,0.0,0.0,0.0
2110,131,False,0.0,0.0,0.0
2142,133,False,0.0,0.0,0.0
2111,137,False,0.0,0.0,0.0
2113,140,False,0.0,0.0,0.0
2114,143,False,0.0,0.0,0.0
2115,135,False,0.0,0.0,0.0
2116,139,False,0.0,0.0,0.0
2117,153,False,0.0,0.0,0.0
2118,130,False,0.0,0.0,0.0
2119,145,False,0.0,0.0,0.0
2120,148,False,0.0,0.0,0.0
2112,146,False,0.0,0.0,0.0
2143,136,False,0.0,0.0,0.0
2187,142,False,0.0,0.0,0.0
2145,154,False,0.0,0.0,0.0
2168,156,False,0.0,0.0,0.0
2169,157,False,0.0,0.0,0.0
2170,161,False,0.0,0.0,0.0
2171,163,False,0.0,0.0,0.0
2172,166,False,0.0,0.0,0.0
2173,151,False,0.0,0.0,0.0
2174,152,False,0.0,0.0,0.0
2175,150,False,0.0,0.0,0.0
2167,159,False,0.0,0.0,0.0
2176,160,False,0.0,0.0,0.0
2178,158,False,0.0,0.0,0.0
2179,175,False,0.0,0.0,0.0
2180,178,False,0.0,0.0,0.0
2181,162,False,0.0,0.0,0.0
2182,155,False,0.0,0.0,0.0
2183,164,False,0.0,0.0,0.0
2184,168,False,0.0,0.0,0.0
2144,169,False,0.0,0.0,0.0
2177,173,False,0.0,0.0,0.0
2166,126,True,2113.08,0.0,1476.537
2185,180,False,0.0,0.0,0.0
2164,89,True,2211.163,0.0,1558.767
2147,13,True,2211.163,0.0,1560.271
2148,165,False,0.0,0.0,0.0
2149,174,False,0.0,0.0,0.0
2150,167,False,0.0,0.0,0.0
2151,170,False,0.0,0.0,0.0
2152,172,False,0.0,0.0,0.0
2153,92,True,1881.921,0.0,1281.77
2154,176,False,0.0,0.0,0.0
2155,149,True,2211.163,0.0,1717.7820000000002
2157,177,False,0.0,0.0,0.0
2165,14,True,1924.054,0.0,1308.173
2158,97,True,1700.3069999999998,0.0,1485.6660000000002
2159,179,False,0.0,0.0,0.0
2160,34,True,1673.232,0.0,1489.766
2161,171,True,1673.232,0.0,1673.232
2162,61,True,1969.6020000000003,0.0,1774.813
2163,75,True,1498.134,0.0,1498.134
2156,32,True,1969.6020000000003,0.0,1780.503
2146,69,True,1770.801,0.0,1725.888
2274,40,True,1692.192,0.0,1674.514
2273,70,True,1476.537,0.0,1476.537
2397,3,False,0.0,0.0,0.0
2382,4,False,0.0,0.0,0.0
2383,13,False,0.0,0.0,0.0
2384,5,False,0.0,0.0,0.0
2385,1,False,0.0,0.0,0.0
2386,15,False,0.0,0.0,0.0
2387,17,False,0.0,0.0,0.0
2388,2,False,0.0,0.0,0.0
2398,7,False,0.0,0.0,0.0
2389,19,False,0.0,0.0,0.0
2390,6,False,0.0,0.0,0.0
2391,24,False,0.0,0.0,0.0
2392,25,False,0.0,0.0,0.0
2393,28,False,0.0,0.0,0.0
2394,38,False,0.0,0.0,0.0
2395,8,False,0.0,0.0,0.0
2396,43,False,0.0,0.0,0.0
2399,29,False,0.0,0.0,0.0
2381,11,False,0.0,0.0,0.0
2371,20,False,0.0,0.0,0.0
2379,36,False,0.0,0.0,0.0
2362,41,False,0.0,0.0,0.0
2400,26,False,0.0,0.0,0.0
2363,44,False,0.0,0.0,0.0
2364,31,False,0.0,0.0,0.0
2365,9,False,0.0,0.0,0.0
2366,46,False,0.0,0.0,0.0
2367,49,False,0.0,0.0,0.0
2368,33,False,0.0,0.0,0.0
2369,52,False,0.0,0.0,0.0
2370,35,False,0.0,0.0,0.0
2372,37,False,0.0,0.0,0.0
2373,48,False,0.0,0.0,0.0
2374,50,False,0.0,0.0,0.0
2375,10,False,0.0,0.0,0.0
2376,12,False,0.0,0.0,0.0
2377,39,False,0.0,0.0,0.0
2378,51,False,0.0,0.0,0.0
2380,60,False,0.0,0.0,0.0
2401,45,False,0.0,0.0,0.0
2423,64,False,0.0,0.0,0.0
2403,47,False,0.0,0.0,0.0
2426,147,True,1659.8229999999999,0.0,1611.813
2427,138,False,0.0,0.0,0.0
2428,62,False,0.0,0.0,0.0
2429,14,False,0.0,0.0,0.0
2430,40,True,1466.652,0.0,1455.72
2431,22,True,1811.998,0.0,1530.5819999999999
2432,27,True,1812.0149999999999,0.0,1713.6419999999998
2433,32,True,1883.507,0.0,1778.504
2425,79,True,1542.446,0.0,1488.9409999999998
2434,21,True,2067.013,0.0,1514.811
2436,34,True,2218.735,0.0,1495.2240000000002
2437,58,True,1539.705,0.0,1539.705
2438,63,True,1718.301,0.0,1264.326
2439,56,True,1533.262,0.0,1533.262
2440,61,True,1775.8540000000003,0.0,1308.173
2441,42,True,2054.849,0.0,1374.196
2442,69,False,0.0,0.0,0.0
2443,57,True,1752.2180000000003,0.0,1735.359
2435,65,True,1444.394,0.0,1444.394
2402,71,False,0.0,0.0,0.0
2424,75,False,0.0,0.0,0.0
2422,67,False,0.0,0.0,0.0
2404,91,False,0.0,0.0,0.0
2405,92,False,0.0,0.0,0.0
2406,68,False,0.0,0.0,0.0
2407,77,False,0.0,0.0,0.0
2408,83,False,0.0,0.0,0.0
2409,80,False,0.0,0.0,0.0
2410,73,False,0.0,0.0,0.0
2411,84,False,0.0,0.0,0.0
2361,97,False,0.0,0.0,0.0
2412,96,False,0.0,0.0,0.0
2414,76,False,0.0,0.0,0.0
2415,81,False,0.0,0.0,0.0
2416,88,False,0.0,0.0,0.0
2417,104,False,0.0,0.0,0.0
2418,86,False,0.0,0.0,0.0
2419,105,False,0.0,0.0,0.0
2420,98,False,0.0,0.0,0.0
2421,93,False,0.0,0.0,0.0
2413,89,False,0.0,0.0,0.0
2360,99,False,0.0,0.0,0.0
2338,94,False,0.0,0.0,0.0
2358,95,False,0.0,0.0,0.0
2297,106,False,0.0,0.0,0.0
2298,115,False,0.0,0.0,0.0
2299,119,False,0.0,0.0,0.0
2300,101,False,0.0,0.0,0.0
2301,102,False,0.0,0.0,0.0
2302,103,False,0.0,0.0,0.0
2303,108,False,0.0,0.0,0.0
2304,121,False,0.0,0.0,0.0
2305,100,False,0.0,0.0,0.0
2306,111,False,0.0,0.0,0.0
2307,124,False,0.0,0.0,0.0
2308,112,False,0.0,0.0,0.0
2309,114,False,0.0,0.0,0.0
2310,109,False,0.0,0.0,0.0
2311,113,False,0.0,0.0,0.0
2312,116,False,0.0,0.0,0.0
2313,122,False,0.0,0.0,0.0
2296,117,False,0.0,0.0,0.0
2295,118,False,0.0,0.0,0.0
2294,129,False,0.0,0.0,0.0
2293,125,False,0.0,0.0,0.0
2275,120,False,0.0,0.0,0.0
2276,126,False,0.0,0.0,0.0
2277,128,False,0.0,0.0,0.0
2278,132,False,0.0,0.0,0.0
2279,134,False,0.0,0.0,0.0
2280,123,False,0.0,0.0,0.0
2281,141,False,0.0,0.0,0.0
2282,131,False,0.0,0.0,0.0
2314,133,False,0.0,0.0,0.0
2283,137,False,0.0,0.0,0.0
2285,140,False,0.0,0.0,0.0
2286,143,False,0.0,0.0,0.0
2287,135,False,0.0,0.0,0.0
2288,139,False,0.0,0.0,0.0
2289,153,False,0.0,0.0,0.0
2290,127,False,0.0,0.0,0.0
2291,144,False,0.0,0.0,0.0
2292,148,False,0.0,0.0,0.0
2284,145,False,0.0,0.0,0.0
2359,130,False,0.0,0.0,0.0
2315,136,False,0.0,0.0,0.0
2317,142,False,0.0,0.0,0.0
2341,154,False,0.0,0.0,0.0
2342,157,False,0.0,0.0,0.0
2343,161,False,0.0,0.0,0.0
2344,163,False,0.0,0.0,0.0
2345,146,False,0.0,0.0,0.0
2346,149,False,0.0,0.0,0.0
2347,150,False,0.0,0.0,0.0
2348,151,False,0.0,0.0,0.0
2349,155,False,0.0,0.0,0.0
2350,156,False,0.0,0.0,0.0
2351,166,False,0.0,0.0,0.0
2352,175,False,0.0,0.0,0.0
2353,152,False,0.0,0.0,0.0
2354,168,False,0.0,0.0,0.0
2355,158,False,0.0,0.0,0.0
2356,169,False,0.0,0.0,0.0
2357,178,False,0.0,0.0,0.0
2340,164,False,0.0,0.0,0.0
2444,87,True,1745.519,0.0,1654.756
2339,159,False,0.0,0.0,0.0
2336,160,False,0.0,0.0,0.0
2318,162,False,0.0,0.0,0.0
2319,78,True,2113.08,0.0,1231.023
2320,165,False,0.0,0.0,0.0
2321,173,False,0.0,0.0,0.0
2322,167,False,0.0,0.0,0.0
2323,170,False,0.0,0.0,0.0
2324,171,False,0.0,0.0,0.0
2325,180,False,0.0,0.0,0.0
2337,172,False,0.0,0.0,0.0
2326,174,False,0.0,0.0,0.0
2328,177,False,0.0,0.0,0.0
2329,85,True,1924.054,0.0,1371.333
2330,74,True,1827.44,0.0,1602.856
2331,176,False,0.0,0.0,0.0
2332,90,True,1924.054,0.0,1463.7
2333,23,True,1924.054,0.0,1541.455
2334,16,True,1924.054,0.0,1544.884
2335,179,False,0.0,0.0,0.0
2327,70,True,1770.801,0.0,1476.537
2316,18,True,1729.533,0.0,1533.976
2447,77,True,2150.117,0.0,2150.117
2446,66,False,0.0,0.0,0.0
2445,59,True,1671.401,0.0,1357.142
2448,30,True,1926.344,0.0,1523.56
2449,117,True,1420.3899999999999,0.0,1420.3899999999999
2450,38,False,0.0,0.0,0.0
2575,13,False,0.0,0.0,0.0
2560,3,False,0.0,0.0,0.0
2561,1,False,0.0,0.0,0.0
2562,15,False,0.0,0.0,0.0
2563,17,False,0.0,0.0,0.0
2564,2,False,0.0,0.0,0.0
2565,7,False,0.0,0.0,0.0
2566,4,False,0.0,0.0,0.0
2567,19,False,0.0,0.0,0.0
2569,25,False,0.0,0.0,0.0
2559,28,False,0.0,0.0,0.0
2570,24,False,0.0,0.0,0.0
2571,5,False,0.0,0.0,0.0
2572,38,False,0.0,0.0,0.0
2573,6,False,0.0,0.0,0.0
2574,43,False,0.0,0.0,0.0
2576,11,False,0.0,0.0,0.0
2568,29,False,0.0,0.0,0.0
2558,8,False,0.0,0.0,0.0
2556,44,False,0.0,0.0,0.0
2577,18,False,0.0,0.0,0.0
2537,49,False,0.0,0.0,0.0
2538,36,False,0.0,0.0,0.0
2539,52,False,0.0,0.0,0.0
2540,20,False,0.0,0.0,0.0
2541,9,False,0.0,0.0,0.0
2542,41,False,0.0,0.0,0.0
2543,60,False,0.0,0.0,0.0
2544,26,False,0.0,0.0,0.0
2557,31,False,0.0,0.0,0.0
2545,64,False,0.0,0.0,0.0
2547,33,False,0.0,0.0,0.0
2548,35,False,0.0,0.0,0.0
2549,46,False,0.0,0.0,0.0
2550,48,False,0.0,0.0,0.0
2551,10,False,0.0,0.0,0.0
2552,12,False,0.0,0.0,0.0
2554,50,False,0.0,0.0,0.0
2555,51,False,0.0,0.0,0.0
2546,37,False,0.0,0.0,0.0
2578,71,False,0.0,0.0,0.0
2580,74,False,0.0,0.0,0.0
2536,39,False,0.0,0.0,0.0
2603,66,True,1897.1130000000003,0.0,1505.13
2604,14,True,1740.133,0.0,1615.6319999999998
2605,91,True,1328.7150000000001,0.0,1328.7150000000001
2606,32,True,2213.89,0.0,1332.418
2607,42,True,1973.2910000000002,0.0,1450.808
2608,45,True,1381.414,0.0,1381.414
2609,69,True,1693.645,0.0,1693.645
2610,16,True,1906.7720000000002,0.0,1544.884
2611,47,True,1573.799,0.0,1573.799
2612,55,True,1519.018,0.0,1379.771
2613,82,True,1595.936,0.0,1382.522
2614,77,True,1506.289,0.0,1449.5819999999999
2615,63,True,1551.0610000000001,0.0,1385.0900000000001
2616,23,True,1673.777,0.0,1496.4740000000002
2617,67,True,2029.8560000000002,0.0,1365.267
2618,110,True,1961.049,0.0,1420.76
2619,75,True,1516.548,0.0,1516.548
2602,61,True,1766.623,0.0,1443.826
2601,68,True,1494.8959999999997,0.0,1406.79
2600,83,False,0.0,0.0,0.0
2599,92,False,0.0,0.0,0.0
2581,97,False,0.0,0.0,0.0
2582,73,False,0.0,0.0,0.0
2583,70,False,0.0,0.0,0.0
2584,84,False,0.0,0.0,0.0
2585,78,False,0.0,0.0,0.0
2586,76,False,0.0,0.0,0.0
2587,96,False,0.0,0.0,0.0
2588,98,False,0.0,0.0,0.0
2579,99,False,0.0,0.0,0.0
2589,80,False,0.0,0.0,0.0
